Argument ID	Conclusion	Stance	Premise
A2550	"The young king said joyfully to his mother, ""This girl shall be my wife!"" The old queen answered, ""Yes, so shall it be!"" and she embraced Maria. Thus Maria became the king's wife, and the queen"		
A2551	"The young king said joyfully to his mother, ""This girl shall be my wife!"" The old queen answered, ""Yes, so shall it be!"" and she embraced Maria. Thus Maria became the king's wife, and the queen."		
A2552	"Because of these friendly greetings the man thought, ""She would be a wife for me,"""		
A2553	"The father said, ""Eh! my daughter, if I take another wife, you will have great troubles."""		
A2554	When she saw him she was well pleased, and they settled the marriage in a few days.		
A2555	"""Ask your father if he would like me for a wife."" This she said to her every day, and at last the girl said, ""Papa, the school-mistress is always asking me if you will marry her."""		
A2556	But the girl persisted, and finally the father was persuaded to go one evening to the school-mistress' house.		
A2557	they remained peaceful and contended.		
A2558	"Eh!"" she replied, ""perhaps she fell from this terrace and went into the river; I have not heard from her in ten days."" The eagle answered, ""What a fool you are! I carried her away; seeing that you treated her so harshly I carried her away to my fairies, and she is very well."""		
A2559	"""You see my daughter is alive, and is in the house of some fairies of an eagle which often comes upon my terrace; now you must do me the favor to find some way to kill this stepdaughter of mine, for I am afraid that some day or other she will return, and my husband, discovering this matter, will certainly kill me."""		
A2560	the letter pretended that her father was so glad to hear that she was with the fairies.		
A2561	"""Do not be anxious, I am well off, and my stepmother has nothing to do with me."" But it was not so"		
A2562	But meanwhile the blows redoubled, and curiosity forced her to look out of the window		
A2563	She saw one the servant girls of her own home (for the witch had disguised herself as one of her father's servants).		
A2564	"When the witch had given her the basket, she said, ""Eat this,"" and broke off for her a piece of the sweetmeats which she had poisoned. When Ermellina took the first mouthful the old woman disappeared"		
A2565	Ermellina said they need not worry, that she would not open to anyone. But it was not so		
A2566	The stepmother denied it all to the eagle, but she summoned anew the witch		
A2567	"""Either you will really kill her, or I will be avenged on you."""		
A2568	"She replied, ""No, no; for I have been deceived once."" ""But I am not the old woman,"" replied the tailoress, ""you know me, for I have always made your dresses."""		
A2569	"""But I am not the old woman,"" replied the tailoress, ""you know me, for I have always made your dresses."" Poor Ermellina was persuaded, and descended the stairs"		
A2570	the chief struck her enchanted wand, and commanded a beautiful rich casket all covered with diamonds and other precious stones to appear; then the others made a beautiful garland of flowers and gold, put it on the young girl, and then laid her in the casket, which was so rich and beautiful that it was marvelous to behold		
A2571	His mother began to laugh, and withdrew to her own room (what could she do, poor mother?).		
A2572	"He called his mother, and said, ""Mother, I wish two careful chambermaids, whose business it shall be to guard this casket; for if on my return I find that anything has happened to my casket, I shall have the chambermaids killed."""		
A2573	"His mother, who loved him, said, ""Go, my son, fear nothing, for I myself will watch over your casket."""		
A2574	the king had been victorious, and should return to his palace in a few days		
A2575	He wept several days at being obliged to abandon this treasure of his, but there was no help for it, he had to go. After his departure he did nothing but commend his wife (so he called her) to his mother in his letters. Let us return to the mother, who no longer thought about the matter, not even to have the casket dusted		
A2576	They did so, and the chambermaids went to the room and began to unbutton the dress.		
A2577	True, true		
A2578	"""I am a woman, and so is this one; she will not eat me."""		
