Argument ID	Conclusion	Stance	Premise
B2882	/	/	And his huntsmen had to capture all the animals in his entire kingdom and take a piece of skin from each one.
B2884	/	/	During the night, while everyone was asleep, she got up and took three things from among her valuables: a golden ring, a little golden spinning wheel, and a little golden reel. She put the three dresses from the sun, moon, and stars into a nutshell, put on the cloak of all kinds of fur, blackened her hands and face with soot. Then surrendering herself to God, she set forth. She walked the entire night until she came to a great forest. Being tired, she sat down in a hollow tree and fell asleep.
B2885	/	/	Then surrendering herself to God, she set forth.
B2886	/	/	The huntsmen followed his command
B2888	/	/	Have pity on me and take me with you
B2889	/	/	Then she was sent to the kitchen, where she carried wood and water, tended the fire, plucked the poultry, sorted vegetables, swept up the ashes, and did all the dirty work.
B2892	/	/	May I go up for a little while and take a look? I will stand outside the door. The cook answered, Yes, go ahead. But you have to be back here in a half hour and carry out the ashes.
B2895	/	/	Then the cook went away, and All-Kinds-of-Fur made soup for the king. She made bread soup, and as good as she knew how.
B2896	/	/	When it was done, she got her golden ring from the cubbyhole and placed it in the bowl that the soup was in.
B2897	/	/	, For sure you let a hair fall into the soup. If that's true, you'll get a beating.
B2898	/	/	but don't let a hair fall into it, or in the future there will nothing more for you to eat.
B2900	/	/	That is not true, for it was made in a different way, and much better than usual.
B2901	/	/	When All-Kinds-of-Fur arrived, the king asked, Who are you. I am a poor child who no longer has a father or a mother. He asked further, What are you doing in my castle? She answered, I am good for nothing, except having boots thrown at my head. He asked further, Where did you get the ring that was in the soup? She answered, I do not know anything about the ring.
B2903	/	/	She ran to her cubbyhole, quickly washed herself then took from the nut the dress that was as silver as the moon and put it on.
B2904	/	/	She ran to her cubbyhole, turned herself back into a furry animal, and went to the kitchen to make the bread soup
B2906	/	/	You are a witch, you furry animal, always putting something in the soup that makes it very good and taste better to the king.
B2907	/	/	he allowed her to look in on the ball at the appointed time
B2910	/	/	All-Kinds-of-Fur now ran into the kitchen, made the bread soup for the king, and while the cook was away, put the golden reel in it.
B2915	/	/	Hoping to dissuade him from his intentions, she said to him, Before I fulfill your wish, I must have three dresses: one as golden as the sun, one as silver as the moon, and one that glistens like the stars. Further, I must have a cloak put together from a thousand kinds of pelts and fur. Every animal in your kingdom must contribute a piece of its skin for it. Now she thought, That will be entirely impossible for him to achieve, and in this way I will divert my father from his wicked thoughts.
B2916	/	/	Now one day it happened that a banquet was being held in the castle, and she said to the cook, May I go up for a little while and take a look? I will stand outside the door.
B2918	/	/	He ordered the cook to come before him. The cook was terrified when he heard this order, and he said to All-Kinds-of-Fur, For sure you let a hair fall into the soup. If that's true, you'll get a beating.
B2919	/	/	The cook answered, I must confess that I did not cook it, it was the little furry animal.
B2920	/	/	Some time later there was another banquet, and All-Kinds-of-Fur, as before, asked the cook for permission to have a look.
B2922	/	/	He had the cook brought before him, who again had to confess that All-Kinds-of-Fur had made the soup
B2923	/	/	You are a witch, you furry animal, always putting something in the soup that makes it very good and taste better to the king. But because she asked, he allowed her to look in on the ball at the appointed time.
B2924	/	/	Catching sight of the white finger, he saw the ring that he had put on her while they were dancing.
